url,title,date,publisher,content
http://xinghuo.njit.edu.cn/info/1012/11762.htm,我校举办线上“4.26”知识产权日系列活动,2020-04-27,科技与产业处,今年的4月26日是第20个世界知识产权日，为深入贯彻落实习近平总书记关于统筹推进新冠肺炎疫情防控和经济社会发展工作系列重要讲话和指示批示精神，今年的活动主题为“知识产权与健康中国”，突出知识产权支撑健康中国建设的重大作用，为加快知识产权强国建设营造良好氛围。
http://xinghuo.njit.edu.cn/info/1012/11748.htm,我校江苏省教育科学“十三五”规划课题立项再获佳绩,2020-04-21,高等教育研究所,日前，江苏省教育科学规划领导小组办公室发布了《关于公布江苏省教育科学“十三五”规划2020年度课题的通知》，我校遴选推荐申报的6项课题全部获批立项，其中包括重点课题4项。立项数和重点课题立项数均居同类本科院校前列，课题立项工作再获佳绩。自此，我校江苏省教育科学“十三五”规划课题已获批立项23项。
http://xinghuo.njit.edu.cn/info/1012/11742.htm,我校牵头项目获批“南京市工程研究中心”立项建设,2020-04-15,智能电网产业技术研究院 科技与产业处,近日，南京市发改委公布了《2019年南京市市级工程研究中心名单》，由我校牵头申报的“南京市储能技术与高效应用工程研究中心”喜获立项建设，这标志着我校在储能工程技术创新与研发有了新平台，将有力促进相关学科和专业发展。
http://xinghuo.njit.edu.cn/info/1012/11722.htm,我校稳步推进2020届本科毕业设计（论文）工作,2020-04-09,教务处,毕业设计（论文）工作不仅仅是专业培养的重要大型综合性训练环节，也是学校重要的教学专项工作。为贯彻落实上级和学校疫情防控工作部署和要求，我校高度重视2020届毕业设计（论文）工作，坚持以学生为中心理念和“教学任务、质量标准、考核要求”“三个不变”原则，全面部署“改革教学组织形式、创新教学方法手段、调整教学计划安排”“三大举措”。依托“南京工程学院网络学习空间”，结合毕业设计（论文）工作特点，教务处要求以指导老师为主体，组织相关、相近选题，建设专门的在线“毕设课程”，构建线上共建、共享、共赢平台，实施“团队式指导，协作式学习”，保证了特殊时期毕业设计（论文）保质保量的有序开展。
http://xinghuo.njit.edu.cn/info/1012/11692.htm,强化担当 畅通渠道 精准服务——我校多措并举做好疫情防控期间毕业生就业工作,2020-03-17,学生工作处,当前正值2020届高校毕业生春季求职关键时期，为将新冠肺炎疫情对毕业生就业的影响降到最小，减轻毕业生就业压力，我校全面部署，周密安排，充分利用“互联网+就业”的方式，出台多项战“疫情”就业工作举措，为毕业生就业保驾护航。
http://xinghuo.njit.edu.cn/info/1012/11677.htm,“云端”上的思想引领——我校积极打造战“疫”系列云讲堂,2020-03-10,校团委,“向最美逆行者致敬，尽心尽力不负青春”、“武汉加油，中国加油”、“无数个平凡的面庞为我们保驾护航”……3月9日晚，我校团委“信仰公开课——战‘疫’云讲演”首场直播云端上线。没有空洞的说教、也没有理论的堆砌，取而代之的是鲜活的网络语言、生动的战“疫”故事。直播一经推出，就收获了四万多人气，4200条正能量弹幕刷屏，让青年学生直呼被“圈粉”。
http://xinghuo.njit.edu.cn/info/1012/11669.htm,我校离退休老党员踊跃捐款献爱心 助力抗疫显忠诚,2020-03-07,离退休党工委,2月底，我校82岁高龄的退休党员宋继成将10000元人民币，用网络捐款方式转给离退休党工委书记手中，要求转交上级党组织，支持抗击新冠肺炎疫情。
http://xinghuo.njit.edu.cn/info/1012/11666.htm,我校大创园•天印梦工场在2019年南京市优秀大学生创业园评比和众创空间绩效评价中喜获“双优”,2020-03-06,学生工作处,日前，南京市人力资源和社会保障局、南京市科技局相继发布了2019年市级大学生创业园评比结果和众创空间绩效评价结果，我校大学生创业园•天印梦工场获评市级优秀大学生创业园和众创空间绩效评价优秀等次。
http://xinghuo.njit.edu.cn/info/1012/11659.htm,我校大学生用“云合唱”致敬“平凡天使”,2020-03-04,校团委,“你是最平凡却最温暖的天使，此刻风雨里可幸有你的坚持……”近日，我校大学生艺术团成员以“云”制作的形式，用一首温暖而深情的《平凡天使》，献给一线奋战的“逆行者”，表达青年学子在当下的思考与感悟、信念与期盼。
http://xinghuo.njit.edu.cn/info/1012/11618.htm,新春送福迎金鼠 辞旧挥毫展初心——我校民进支部开展新春送福活动,2020-01-19,民进南京工程学院支部,“民进会员欣书小康曲，南站卫士喜迎幸福年。”在家家户户欢度小年庆团圆之际，民进南京工程学院支部来到南京南站派出所，为坚守岗位的公安干警们送来红红火火的新春祝福。
http://xinghuo.njit.edu.cn/info/1012/11606.htm,我校工作人员获南京市医疗保险管理中心表彰,2020-01-17,门诊部,日前，我校李莉、周莉、王升华三位同志被南京市医疗保险管理中心评为“2019年南京市大学生医保工作表现突出人员”。
http://xinghuo.njit.edu.cn/info/1012/11592.htm,我校教师在江苏省首届高校体育教师技能竞赛中取得优异成绩,2020-01-13,体育部,2019年江苏省首届高校体育教师技能竞赛（本科组）结果于日前揭晓，我校取得一等奖、三等奖各一项的好成绩，其中，体育部李皓老师荣获篮球技能一等奖，蒋健宁老师荣获网球技能三等奖。
http://xinghuo.njit.edu.cn/info/1012/11573.htm,我校喜获南京市高校体育教师网球赛银牌,2020-01-08,体育部,1月5日，南京市高校体育教师网球比赛在南京体育学院举行，共有来自南京市的18支队伍100余人参赛。我校代表队在比赛中表现出色，获得银牌。
http://xinghuo.njit.edu.cn/info/1012/11565.htm,我校学子在首届全国大学生智能机电系统创新设计大赛中喜获三等奖,2020-01-03,教务处 工业中心 国际教育学院,近日，在北京理工大学举办的“2019首届全国大学生智能机电系统创新设计大赛”全国决赛上传来好消息，我校由张光旭、郁汉琪指导，国际教育学院吴润飞、李顶、孙柱叶，机械工程学院邓豪、张建宇等5名同学组成的参赛队从全国53个高校和科研院所众多参赛者中脱颖而出，凭借“基于SFB柔性生产线的仿真项目设计”设计作品斩获决赛三等奖。
http://xinghuo.njit.edu.cn/info/1012/11555.htm,我校组织收看工程教育专业认证专题培训会视频直播,2019-12-31,教务处,12月30日，教务处在图书馆报告厅组织工程教育专业认证专题培训会视频直播。来自教务处、质量管理办公室、各二级教学单位的学院教学分管领导、专业负责人及专业骨干教师120余人参加了本次培训。
http://xinghuo.njit.edu.cn/info/1012/11556.htm,我校召开第四届教代会执委会会议,2019-12-31,校工会,12月30日，我校在至勤楼·行政中心305会议室召开第四届教代会执行委员会会议。会议由教代会执委会主任、校党委副书记、副院长曹雪虹同志主持。
http://xinghuo.njit.edu.cn/info/1012/11804.htm,我校学子在2020年美国大学生数学建模竞赛中勇夺国际一等奖,2020-05-14,数理部 教务处,日前，2020年美国大学生数学建模竞赛和交叉学科建模竞赛（MCM/ICM）成绩揭晓。我校共获得Meritorious Winner（国际一等奖）2项，Honorable Mention（国际二等奖）5项，其余参赛队伍获得Successful Participant（成功参赛奖）9项。
http://xinghuo.njit.edu.cn/info/1012/11774.htm,“与父母的青春相遇”：我校举办“五四”青年节主题活动,2020-05-05,校团委,“五四”青年节之际，校团委面向全校青年发起“与父母的青春相遇”特别活动，讲述父母青年时代那些让人动容的故事和片段，记录一份份属于时代的青年烙印。
http://xinghuo.njit.edu.cn/info/1012/11772.htm,逆境携行 你我同心---我校组织开展心理健康教育系列活动,2020-05-03,学工处,为响应省教育厅组织的“逆境携行，你我同心”主题教育活动，提升大学生积极的心理品质，4月29日下午，由江苏省江宁大学城大学生心理健康教育研究中心、我校学生工作处大学生心理健康教育指导中心联合主办，以“逆境携行，你我同心”为主题的同心抗“疫”云分享活动举行。江宁大学城兄弟院校800余名学生参加此次云端分享活动。
http://xinghuo.njit.edu.cn/info/1012/11762.htm,我校举办线上“4.26”知识产权日系列活动,2020-04-27,科技与产业处,今年的4月26日是第20个世界知识产权日，为深入贯彻落实习近平总书记关于统筹推进新冠肺炎疫情防控和经济社会发展工作系列重要讲话和指示批示精神，今年的活动主题为“知识产权与健康中国”，突出知识产权支撑健康中国建设的重大作用，为加快知识产权强国建设营造良好氛围。
http://xinghuo.njit.edu.cn/info/1012/11748.htm,我校江苏省教育科学“十三五”规划课题立项再获佳绩,2020-04-21,高等教育研究所,日前，江苏省教育科学规划领导小组办公室发布了《关于公布江苏省教育科学“十三五”规划2020年度课题的通知》，我校遴选推荐申报的6项课题全部获批立项，其中包括重点课题4项。立项数和重点课题立项数均居同类本科院校前列，课题立项工作再获佳绩。自此，我校江苏省教育科学“十三五”规划课题已获批立项23项。
http://xinghuo.njit.edu.cn/info/1012/11742.htm,我校牵头项目获批“南京市工程研究中心”立项建设,2020-04-15,智能电网产业技术研究院 科技与产业处,近日，南京市发改委公布了《2019年南京市市级工程研究中心名单》，由我校牵头申报的“南京市储能技术与高效应用工程研究中心”喜获立项建设，这标志着我校在储能工程技术创新与研发有了新平台，将有力促进相关学科和专业发展。
http://xinghuo.njit.edu.cn/info/1012/11722.htm,我校稳步推进2020届本科毕业设计（论文）工作,2020-04-09,教务处,毕业设计（论文）工作不仅仅是专业培养的重要大型综合性训练环节，也是学校重要的教学专项工作。为贯彻落实上级和学校疫情防控工作部署和要求，我校高度重视2020届毕业设计（论文）工作，坚持以学生为中心理念和“教学任务、质量标准、考核要求”“三个不变”原则，全面部署“改革教学组织形式、创新教学方法手段、调整教学计划安排”“三大举措”。依托“南京工程学院网络学习空间”，结合毕业设计（论文）工作特点，教务处要求以指导老师为主体，组织相关、相近选题，建设专门的在线“毕设课程”，构建线上共建、共享、共赢平台，实施“团队式指导，协作式学习”，保证了特殊时期毕业设计（论文）保质保量的有序开展。
http://xinghuo.njit.edu.cn/info/1012/11692.htm,强化担当 畅通渠道 精准服务——我校多措并举做好疫情防控期间毕业生就业工作,2020-03-17,学生工作处,当前正值2020届高校毕业生春季求职关键时期，为将新冠肺炎疫情对毕业生就业的影响降到最小，减轻毕业生就业压力，我校全面部署，周密安排，充分利用“互联网+就业”的方式，出台多项战“疫情”就业工作举措，为毕业生就业保驾护航。
http://xinghuo.njit.edu.cn/info/1012/11677.htm,“云端”上的思想引领——我校积极打造战“疫”系列云讲堂,2020-03-10,校团委,“向最美逆行者致敬，尽心尽力不负青春”、“武汉加油，中国加油”、“无数个平凡的面庞为我们保驾护航”……3月9日晚，我校团委“信仰公开课——战‘疫’云讲演”首场直播云端上线。没有空洞的说教、也没有理论的堆砌，取而代之的是鲜活的网络语言、生动的战“疫”故事。直播一经推出，就收获了四万多人气，4200条正能量弹幕刷屏，让青年学生直呼被“圈粉”。
http://xinghuo.njit.edu.cn/info/1012/11669.htm,我校离退休老党员踊跃捐款献爱心 助力抗疫显忠诚,2020-03-07,离退休党工委,2月底，我校82岁高龄的退休党员宋继成将10000元人民币，用网络捐款方式转给离退休党工委书记手中，要求转交上级党组织，支持抗击新冠肺炎疫情。
http://xinghuo.njit.edu.cn/info/1012/11666.htm,我校大创园•天印梦工场在2019年南京市优秀大学生创业园评比和众创空间绩效评价中喜获“双优”,2020-03-06,学生工作处,日前，南京市人力资源和社会保障局、南京市科技局相继发布了2019年市级大学生创业园评比结果和众创空间绩效评价结果，我校大学生创业园•天印梦工场获评市级优秀大学生创业园和众创空间绩效评价优秀等次。
http://xinghuo.njit.edu.cn/info/1012/11659.htm,我校大学生用“云合唱”致敬“平凡天使”,2020-03-04,校团委,“你是最平凡却最温暖的天使，此刻风雨里可幸有你的坚持……”近日，我校大学生艺术团成员以“云”制作的形式，用一首温暖而深情的《平凡天使》，献给一线奋战的“逆行者”，表达青年学子在当下的思考与感悟、信念与期盼。
http://xinghuo.njit.edu.cn/info/1012/11618.htm,新春送福迎金鼠 辞旧挥毫展初心——我校民进支部开展新春送福活动,2020-01-19,民进南京工程学院支部,“民进会员欣书小康曲，南站卫士喜迎幸福年。”在家家户户欢度小年庆团圆之际，民进南京工程学院支部来到南京南站派出所，为坚守岗位的公安干警们送来红红火火的新春祝福。
http://xinghuo.njit.edu.cn/info/1012/11606.htm,我校工作人员获南京市医疗保险管理中心表彰,2020-01-17,门诊部,日前，我校李莉、周莉、王升华三位同志被南京市医疗保险管理中心评为“2019年南京市大学生医保工作表现突出人员”。
http://xinghuo.njit.edu.cn/info/1012/11592.htm,我校教师在江苏省首届高校体育教师技能竞赛中取得优异成绩,2020-01-13,体育部,2019年江苏省首届高校体育教师技能竞赛（本科组）结果于日前揭晓，我校取得一等奖、三等奖各一项的好成绩，其中，体育部李皓老师荣获篮球技能一等奖，蒋健宁老师荣获网球技能三等奖。
http://xinghuo.njit.edu.cn/info/1012/11573.htm,我校喜获南京市高校体育教师网球赛银牌,2020-01-08,体育部,1月5日，南京市高校体育教师网球比赛在南京体育学院举行，共有来自南京市的18支队伍100余人参赛。我校代表队在比赛中表现出色，获得银牌。
http://xinghuo.njit.edu.cn/info/1012/11565.htm,我校学子在首届全国大学生智能机电系统创新设计大赛中喜获三等奖,2020-01-03,教务处 工业中心 国际教育学院,近日，在北京理工大学举办的“2019首届全国大学生智能机电系统创新设计大赛”全国决赛上传来好消息，我校由张光旭、郁汉琪指导，国际教育学院吴润飞、李顶、孙柱叶，机械工程学院邓豪、张建宇等5名同学组成的参赛队从全国53个高校和科研院所众多参赛者中脱颖而出，凭借“基于SFB柔性生产线的仿真项目设计”设计作品斩获决赛三等奖。
http://xinghuo.njit.edu.cn/info/1012/11555.htm,我校组织收看工程教育专业认证专题培训会视频直播,2019-12-31,教务处,12月30日，教务处在图书馆报告厅组织工程教育专业认证专题培训会视频直播。来自教务处、质量管理办公室、各二级教学单位的学院教学分管领导、专业负责人及专业骨干教师120余人参加了本次培训。
http://xinghuo.njit.edu.cn/info/1012/11556.htm,我校召开第四届教代会执委会会议,2019-12-31,校工会,12月30日，我校在至勤楼·行政中心305会议室召开第四届教代会执行委员会会议。会议由教代会执委会主任、校党委副书记、副院长曹雪虹同志主持。
http://xinghuo.njit.edu.cn/info/1012/11532.htm,“检察故事说给你听”走进南工程,2019-12-26,学生工作处,为深入贯彻落实“不忘初心、牢记使命”主题教育精神，引导大学生提高金融风险防范意识，树立正确的消费观念，远离“套路贷”“校园贷”等非法金融活动，12月25日，学生工作处邀请江宁区人民检察院的检察官来我校，开展“珍爱生命，远离‘套路贷’”专题普法教育活动。我校各学院（中心）的近300名学子参加了该活动。
http://xinghuo.njit.edu.cn/info/1012/11524.htm,【天印讲堂】中国共产党的奋斗历程及其历史经验,2019-12-25,校团委,
http://xinghuo.njit.edu.cn/info/1012/11528.htm,我校艺术与设计学院荣获江苏工业设计学会奖·特别奖,2019-12-25,艺术与设计学院,12月22日，由江苏省工业设计学会主办的江苏省工业设计25周年学术论坛在南京理工大学设计艺术学院召开，中国工业设计协会会长刘宁，江苏省工业设计学会副理事长何晓佑等200位行业、高校代表出席论坛。论坛开幕式上举行了江苏省工业设计学会奖特别奖：“江苏设计贡献奖”“杰出影响人物奖”“杰出教育工作者与杰出教育工作者提名奖”“杰出机构与杰出机构提名奖”“杰出设计人物与杰出设计人物提名奖”“杰出团队与杰出团队提名奖”的颁奖仪式。我校艺术与设计学院喜获江苏工业设计学会奖·特别奖和“江苏设计机构贡献奖·杰出机构提名”。
http://xinghuo.njit.edu.cn/info/1012/11520.htm,安徽省含山县东山初级中学师生一行来我校参观,2019-12-24,民盟南工程总支  九三学社南工程支社,12月20日上午，我校民盟总支与九三支社联合共建单位——安徽省含山县东山初级中学师生一行80余人在裴善和校长带领下来我校参观研学。民盟总支刘建新主委、九三支社王再友主委、学校统战部负责人以及部分民盟盟员和九三支社社员参加了此次活动。
http://xinghuo.njit.edu.cn/info/1012/11513.htm,公寓管理显特色 文化育人谱新篇 ——我校举办第十六届公寓文化节,2019-12-23,学生工作处、校团委,11月6日-12月19日，我校举办了为期一个多月，以“温馨、个性、和谐、热情”为主题的第十六届公寓文化节。本次公寓文化节由学生工作处和校团委联合举办，在学生公寓内掀起了一股文化热潮。
http://xinghuo.njit.edu.cn/info/1012/11508.htm,我校第十三届电工知识竞赛圆满结束,2019-12-23,电力工程学院,12月19日晚，由教务处主办，电力工程学院承办的第十三届电工知识竞赛决赛在至馨苑·综合服务楼大学生活动中心成功举办，300多名同学踊跃参与了此次活动。
http://xinghuo.njit.edu.cn/info/1012/11494.htm,我校喜获南京市智能制造产业知识产权运营中心,2019-12-21,科技与产业处,12月18日下午，南京市知识产权运营中心工作推进会在中国药科大学召开，我校与南京大学、东南大学等8家单位获批南京市知识产权运营中心。市知识产权局局长刘小斌出席会议并讲话，市局知识产权公共服务处处长陆建峰，副处长徐凌，8家获批单位知识产权运营工作负责人及工作人员与会。
http://xinghuo.njit.edu.cn/info/1012/11491.htm,我校召开2019年度档案工作会议,2019-12-20,档案馆,12月19日下午，我校2019年度档案工作会议在至勤楼·行政北楼一楼学术报告厅召开，校党委副书记、副院长曹雪虹出席会议并讲话。档案馆全体工作人员及全校兼职档案工作人员参加会议。
http://xinghuo.njit.edu.cn/info/1012/11481.htm,我校喜获全国电力行业“脱硫”仿真培训基地资质,2019-12-19,能源动力工程学院,经能源动力工程学院电力仿真与控制中心申报、专家组初审、评审组实地检查和评审委员会会议评审，近日，我校能源动力工程学院电力仿真与控制中心被中国电力企业联合会授予电力行业“脱硫”仿真培训基地资质，这是该中心继2005年获授电力行业“火电”仿真培训基地后喜获的又一资质。
http://xinghuo.njit.edu.cn/info/1012/11483.htm,我校研究生在2019年数学建模竞赛中创佳绩,2019-12-19,数理部 研究生处,日前，2019年“华为杯”第十六届中国研究生数学建模竞赛成绩揭晓。我校研究生队伍在本次竞赛中再创佳绩，荣获全国二等奖1项，三等奖3项。
http://xinghuo.njit.edu.cn/info/1012/11478.htm,我校师生勇夺2019年度全国大学生数学建模竞赛国家一等奖,2019-12-19,教务处、数理部,日前，2019年度高教社杯全国大学生数学建模竞赛结果揭晓，由我校数理部杨祥生老师指导，电力工程学院电力161班凌佳杰、电力（卓越）161班叶宇成、电力163班刘青三位同学的参赛作品勇夺全国一等奖。本次大赛我校参赛师生还获得省级一等奖6项，省级二、三等奖14项。自2016年以来，我校在该赛事已累计获得全国一等奖2项，全国二等奖2项，成绩名列同类高校前茅。
http://xinghuo.njit.edu.cn/info/1012/11484.htm,我校定向越野代表队在江苏省定向锦标赛暨江苏省定向邀请赛中创佳绩,2019-12-19,体育部,12月14日—15日，2019年“自然资源杯”江苏省定向锦标赛暨江苏省定向邀请赛在南京市浦口区象山湖公园举行。大赛由江苏省体育局、江苏省测绘地理信息局、江苏省科协、共青团江苏省委、南京市老山景区管理办公室、江苏省无线电和定向运动协会等单位联合承办。
http://xinghuo.njit.edu.cn/info/1012/11480.htm,我校举办第五届五禽操锦标赛,2019-12-19,体育部,为丰富校园文化，培养学生团结协作精神，增强学生体魄，12月15日，我校第五届五禽操锦标赛在校体育中心主场馆开赛。比赛由校团委与体育部联合主办，校武术社团、龙狮社团承办，共有14支代表队，1200多人参与，是历届以来参赛人数最多、规模最大的一次校内体育盛会。
http://xinghuo.njit.edu.cn/info/1012/11475.htm,我校举办第二届物业技能大赛,2019-12-17,学生工作处、后勤保障处,为进一步提升我校宿舍物业管理人员的管理能力和业务水平，为广大同学提供更加优质、高效、贴心和安全的物业服务，12月13日，我校第二届物业技能大赛在北区就业创业多功能厅举行，学生工作处、后勤保障处、保卫处，环境工程学院、经济与管理学院等相关部门和院系负责人担任本次大赛评委。
http://xinghuo.njit.edu.cn/info/1012/11443.htm,我校举办第四届大学生营销创意实践大赛,2019-12-11,经济与管理学院,12月1日下午，我校第四届大学生营销创意实践大赛决赛在东区大学生活动中心举行。大赛由教务处主办，经济与管理学院承办，江苏泽稷教育有限公司赞助。
http://xinghuo.njit.edu.cn/info/1012/11439.htm,我校第十一届交通知识竞赛圆满结束,2019-12-11,汽车与轨道交通学院,12月2日是“交通安全日”，当天晚上，由校团委主办、汽车与轨道交通学院承办的我校第十一届交通知识竞赛团体赛决赛在东区大学生活动中心举行。各学院(中心)师生代表200多人观看了比赛。
http://xinghuo.njit.edu.cn/info/1012/11437.htm,我校师生在第十二届全国三维数字化创新设计大赛中喜获佳绩,2019-12-10,机械工程学院,
http://xinghuo.njit.edu.cn/info/1012/11435.htm,我校“信仰公开课”获评团省委省级示范课,2019-12-10,校团委,
http://xinghuo.njit.edu.cn/info/1012/11434.htm,我校举行第三届辅导员素质能力大赛,2019-12-09,学生工作处,
http://xinghuo.njit.edu.cn/info/1012/11427.htm,【天印讲堂】南京大学张光芒教授为我校师生讲述当代文学,2019-12-08,校团委,
http://xinghuo.njit.edu.cn/info/1012/11524.htm,【天印讲堂】中国共产党的奋斗历程及其历史经验,2019-12-25,校团委,
http://xinghuo.njit.edu.cn/info/1012/11528.htm,我校艺术与设计学院荣获江苏工业设计学会奖·特别奖,2019-12-25,艺术与设计学院,12月22日，由江苏省工业设计学会主办的江苏省工业设计25周年学术论坛在南京理工大学设计艺术学院召开，中国工业设计协会会长刘宁，江苏省工业设计学会副理事长何晓佑等200位行业、高校代表出席论坛。论坛开幕式上举行了江苏省工业设计学会奖特别奖：“江苏设计贡献奖”“杰出影响人物奖”“杰出教育工作者与杰出教育工作者提名奖”“杰出机构与杰出机构提名奖”“杰出设计人物与杰出设计人物提名奖”“杰出团队与杰出团队提名奖”的颁奖仪式。我校艺术与设计学院喜获江苏工业设计学会奖·特别奖和“江苏设计机构贡献奖·杰出机构提名”。
http://xinghuo.njit.edu.cn/info/1012/11520.htm,安徽省含山县东山初级中学师生一行来我校参观,2019-12-24,民盟南工程总支  九三学社南工程支社,12月20日上午，我校民盟总支与九三支社联合共建单位——安徽省含山县东山初级中学师生一行80余人在裴善和校长带领下来我校参观研学。民盟总支刘建新主委、九三支社王再友主委、学校统战部负责人以及部分民盟盟员和九三支社社员参加了此次活动。
http://xinghuo.njit.edu.cn/info/1012/11513.htm,公寓管理显特色 文化育人谱新篇 ——我校举办第十六届公寓文化节,2019-12-23,学生工作处、校团委,11月6日-12月19日，我校举办了为期一个多月，以“温馨、个性、和谐、热情”为主题的第十六届公寓文化节。本次公寓文化节由学生工作处和校团委联合举办，在学生公寓内掀起了一股文化热潮。
http://xinghuo.njit.edu.cn/info/1012/11508.htm,我校第十三届电工知识竞赛圆满结束,2019-12-23,电力工程学院,12月19日晚，由教务处主办，电力工程学院承办的第十三届电工知识竞赛决赛在至馨苑·综合服务楼大学生活动中心成功举办，300多名同学踊跃参与了此次活动。
http://xinghuo.njit.edu.cn/info/1012/11494.htm,我校喜获南京市智能制造产业知识产权运营中心,2019-12-21,科技与产业处,12月18日下午，南京市知识产权运营中心工作推进会在中国药科大学召开，我校与南京大学、东南大学等8家单位获批南京市知识产权运营中心。市知识产权局局长刘小斌出席会议并讲话，市局知识产权公共服务处处长陆建峰，副处长徐凌，8家获批单位知识产权运营工作负责人及工作人员与会。
http://xinghuo.njit.edu.cn/info/1012/11491.htm,我校召开2019年度档案工作会议,2019-12-20,档案馆,12月19日下午，我校2019年度档案工作会议在至勤楼·行政北楼一楼学术报告厅召开，校党委副书记、副院长曹雪虹出席会议并讲话。档案馆全体工作人员及全校兼职档案工作人员参加会议。
http://xinghuo.njit.edu.cn/info/1012/11481.htm,我校喜获全国电力行业“脱硫”仿真培训基地资质,2019-12-19,能源动力工程学院,经能源动力工程学院电力仿真与控制中心申报、专家组初审、评审组实地检查和评审委员会会议评审，近日，我校能源动力工程学院电力仿真与控制中心被中国电力企业联合会授予电力行业“脱硫”仿真培训基地资质，这是该中心继2005年获授电力行业“火电”仿真培训基地后喜获的又一资质。
http://xinghuo.njit.edu.cn/info/1012/11483.htm,我校研究生在2019年数学建模竞赛中创佳绩,2019-12-19,数理部 研究生处,日前，2019年“华为杯”第十六届中国研究生数学建模竞赛成绩揭晓。我校研究生队伍在本次竞赛中再创佳绩，荣获全国二等奖1项，三等奖3项。
http://xinghuo.njit.edu.cn/info/1012/11478.htm,我校师生勇夺2019年度全国大学生数学建模竞赛国家一等奖,2019-12-19,教务处、数理部,日前，2019年度高教社杯全国大学生数学建模竞赛结果揭晓，由我校数理部杨祥生老师指导，电力工程学院电力161班凌佳杰、电力（卓越）161班叶宇成、电力163班刘青三位同学的参赛作品勇夺全国一等奖。本次大赛我校参赛师生还获得省级一等奖6项，省级二、三等奖14项。自2016年以来，我校在该赛事已累计获得全国一等奖2项，全国二等奖2项，成绩名列同类高校前茅。
http://xinghuo.njit.edu.cn/info/1012/11484.htm,我校定向越野代表队在江苏省定向锦标赛暨江苏省定向邀请赛中创佳绩,2019-12-19,体育部,12月14日—15日，2019年“自然资源杯”江苏省定向锦标赛暨江苏省定向邀请赛在南京市浦口区象山湖公园举行。大赛由江苏省体育局、江苏省测绘地理信息局、江苏省科协、共青团江苏省委、南京市老山景区管理办公室、江苏省无线电和定向运动协会等单位联合承办。
http://xinghuo.njit.edu.cn/info/1012/11480.htm,我校举办第五届五禽操锦标赛,2019-12-19,体育部,为丰富校园文化，培养学生团结协作精神，增强学生体魄，12月15日，我校第五届五禽操锦标赛在校体育中心主场馆开赛。比赛由校团委与体育部联合主办，校武术社团、龙狮社团承办，共有14支代表队，1200多人参与，是历届以来参赛人数最多、规模最大的一次校内体育盛会。
http://xinghuo.njit.edu.cn/info/1012/11475.htm,我校举办第二届物业技能大赛,2019-12-17,学生工作处、后勤保障处,为进一步提升我校宿舍物业管理人员的管理能力和业务水平，为广大同学提供更加优质、高效、贴心和安全的物业服务，12月13日，我校第二届物业技能大赛在北区就业创业多功能厅举行，学生工作处、后勤保障处、保卫处，环境工程学院、经济与管理学院等相关部门和院系负责人担任本次大赛评委。
http://xinghuo.njit.edu.cn/info/1012/11443.htm,我校举办第四届大学生营销创意实践大赛,2019-12-11,经济与管理学院,12月1日下午，我校第四届大学生营销创意实践大赛决赛在东区大学生活动中心举行。大赛由教务处主办，经济与管理学院承办，江苏泽稷教育有限公司赞助。
http://xinghuo.njit.edu.cn/info/1012/11439.htm,我校第十一届交通知识竞赛圆满结束,2019-12-11,汽车与轨道交通学院,12月2日是“交通安全日”，当天晚上，由校团委主办、汽车与轨道交通学院承办的我校第十一届交通知识竞赛团体赛决赛在东区大学生活动中心举行。各学院(中心)师生代表200多人观看了比赛。
http://xinghuo.njit.edu.cn/info/1012/11437.htm,我校师生在第十二届全国三维数字化创新设计大赛中喜获佳绩,2019-12-10,机械工程学院,
http://xinghuo.njit.edu.cn/info/1012/11435.htm,我校“信仰公开课”获评团省委省级示范课,2019-12-10,校团委,
http://xinghuo.njit.edu.cn/info/1012/11434.htm,我校举行第三届辅导员素质能力大赛,2019-12-09,学生工作处,
http://xinghuo.njit.edu.cn/info/1012/11427.htm,【天印讲堂】南京大学张光芒教授为我校师生讲述当代文学,2019-12-08,校团委,
http://xinghuo.njit.edu.cn/info/1012/11420.htm,第十一届南京工程学院基础化学操作技能竞赛圆满结束,2019-12-06,教务处 环境工程学院,
http://xinghuo.njit.edu.cn/info/1012/11418.htm,我校第十五届人文社科知识竞赛圆满结束,2019-12-05,校团委 人文与社会科学学院,
http://xinghuo.njit.edu.cn/info/1012/11415.htm,我校召开江苏省优秀社科成果奖培育和申报辅导交流会,2019-12-05,科技与产业处,12月3日下午，我校在设计北楼104会议室召开江苏省优秀社科成果培育和申报辅导交流会。江苏省哲学社会科学界联合会二级巡视员吴颖文主任、南京工业大学刘小冰教授分别进行专题指导。我校党委副书记刘志远出席交流会并致辞。学校优秀社科成果培育项目立项教师、文科研究院（所）人员、拟申报2020年江苏省社科成果奖的教师参会。
http://xinghuo.njit.edu.cn/info/1012/11409.htm,我校积极开展艾滋病预防宣传活动,2019-12-03,健康教育指导中心,
http://xinghuo.njit.edu.cn/info/1012/11403.htm,江宁大学城心理健康教育工作论坛在我校举行,2019-12-02,学生工作处,
http://xinghuo.njit.edu.cn/info/1012/11401.htm,我校举办2020届毕业生冬季校园招聘会,2019-12-02,学生工作处,
http://xinghuo.njit.edu.cn/info/1012/11393.htm,我校举办第十三届土木工程结构创新大赛,2019-11-28,建筑工程学院,
